IssuerSize,NoBonds,OAS,Warf,DWexEurope,Europe,EuropePeriphery,Automotive,BasicIndustry,CapitalGoods,ConsumerGoods,Healthcare,Leisure,Media,Retail,Services,TechnologyElectronics,Telecommunication,Transportation
1295.0,2,447.273955326849,3490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
930.0,2,307.555039181187,2220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000.0,1,588.70331932651,1350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100.0,3,355.046395511894,3490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900.0,1,518.713963752721,2720,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1000.0,1,444.936071629052,2720,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1147.397,2,554.969021227182,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,553.772964746446,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,449.314907875352,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,426.179393059307,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013.0,2,463.819190715828,1350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
999.3,1,676.670531898482,2720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000.0,2,597.13631648407,1766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
975.0,2,338.583289440655,2720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000.0,1,319.868775218023,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1000.0,2,343.327122724059,1350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000.0,1,322.240887824669,2220,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,349.203734593849,3490,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000.0,2,265.172827680176,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000.0,1,429.901961018472,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,514.772974250826,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,558.410119725357,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,363.403969912887,3490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
993.821,1,288.918018536902,2220,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1000.0,2,178.627470251763,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,256.993188552834,1766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1175.0,3,460.062693787474,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,229.517766577714,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,557.139301214591,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999.97,2,309.296613935234,2720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000.0,1,262.566891990483,1766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000.0,2,206.076530382726,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,607.846632252732,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446.136,2,313.830229767528,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,339.461925369481,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050.0,1,342.311232620545,2220,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000.0,1,244.129504239416,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,502.982951116014,1350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1150.0,2,483.457340327393,2220,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1138.0,2,369.107011828019,1766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1090.0,2,246.910474989979,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115.0,2,484.794533800168,2720,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1000.0,2,252.217469286336,1350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1100.0,1,304.202453666487,1766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1205.903,2,353.522916271213,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,1,349.108422944135,1350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100.0,3,291.286769423455,1350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050.0,1,343.122442550259,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1100.0,1,358.288473502731,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1100.0,2,237.786261093645,940,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1100.0,1,257.950924105755,1350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265.0,2,517.918439993213,2720,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1250.0,2,521.231048072608,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,2,490.73457323736,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1178.299,2,451.400556688962,940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050.0,1,439.901917083038,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.0,3,328.140950629443,940,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400.0,2,430.421493016785,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1175.0,3,331.296112447,1766,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069.699,2,419.934977970691,2720,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,2,307.979806897148,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,2,319.170637526906,3490,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1250.0,1,376.946152687098,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210.0,1,298.856699580184,1766,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1200.0,1,360.096516842212,1766,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1273.589,2,457.953237103916,940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200.0,3,260.662119542584,1350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250.0,3,352.552520103193,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1249.8,2,248.792241575505,940,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1200.0,2,331.056779289647,1766,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1350.0,3,468.274392594684,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,2,347.429395403358,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317.352,2,304.654295970106,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,1,504.581911034075,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1275.0,3,351.159227074348,2720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250.0,2,457.240839901541,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250.0,1,273.595519176327,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1244.678,2,349.45811927841,1766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1250.845,2,396.704652772665,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348.92,2,406.247549059025,3490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350.0,4,428.636859858598,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370.0,3,471.314387767075,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,2,462.409209320762,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,2,398.067895408142,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,2,406.971755060424,1350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400.0,2,331.329817748023,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,295.990650171156,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1250.0,2,265.089719752285,1766,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1449.97,3,293.06247416995,2220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400.0,2,295.510330870516,1766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1474.822,3,260.026141806198,1350,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1514.04,3,199.35505156206,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1460.0,2,310.87399293875,2220,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1600.0,3,267.960330357425,1350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500.0,2,409.41933192319,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848.522,2,302.619301171107,1766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2074.75,3,220.893094600053,1766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500.0,2,248.875842959255,1350,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1600.0,2,225.020474944409,1350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1522.6,4,239.394646877984,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1600.0,3,268.392767715303,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669.876,5,229.992696645057,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1700.0,3,247.156100443906,2220,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1850.0,4,339.394964170561,2220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1824.999,2,250.742803851578,1350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1942.3,5,226.673501501295,940,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1660.086,3,288.477447273585,940,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1800.0,1,284.599275887964,3490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1820.0,3,244.679351249372,2220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1746.477,3,253.468001299674,1350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2365.0,4,308.263818314327,940,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2050.0,3,272.320801641238,940,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2450.0,3,165.963260484846,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249.229,3,267.014514332239,2720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2200.0,5,254.098900768018,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125.0,6,267.488506972095,1350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2400.0,4,248.395278241159,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2450.0,6,212.928922980038,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2500.0,6,237.229656880075,1766,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750.0,3,224.308088944759,940,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800.0,7,176.836864207802,940,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2950.0,5,175.422802511628,940,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000.0,4,105.594982725592,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282.18,5,184.050020683708,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,1,650.10124105533,2220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,1,440.471409092255,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9907.443,13,237.615939323135,940,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3846.55,4,604.332246583275,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650.0,2,442.870038621911,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,1,450.151017315277,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.0,3,596.727070535871,3490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11900.0,12,449.35731112291,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11197.34,7,425.510434831674,1766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4889.0,7,286.0989774217,940,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6860.0,6,334.000544778198,940,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4795.0,7,496.043612200757,2220,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1400.0,1,721.516923892711,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3750.0,3,459.949011791319,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980.22,8,296.211976101769,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2280.0,2,449.060776352883,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,1,507.176332639694,2220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4547.1,4,449.125729072811,1766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3047.228,6,264.094958638982,940,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8478.441,10,443.31262013284,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1450.0,3,661.119383054342,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900.0,4,320.609622847433,940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5279.526,5,616.597940981817,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,2,489.137188954993,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500.0,4,394.108078563062,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500.0,3,488.933889713058,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550.0,3,593.139547031718,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475.0,3,669.450930075731,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1400.0,2,513.763272502423,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150.0,5,694.442759549644,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300.0,3,640.214555504426,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000.0,3,703.227467032006,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11105.812,10,506.664019166135,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510.0,2,683.032473786813,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1412.116,1,605.09599306316,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,2,504.226305512714,940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25681.142,12,687.622183796732,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2359.2,3,671.373075892687,1766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2200.0,4,811.958202143096,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591.863,3,429.693545864579,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,2,659.541869094471,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450.0,3,456.305437467159,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550.0,3,767.612139315298,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900.0,3,439.888206298595,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4975.024,8,580.039337195383,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7795.0,6,460.614213159221,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611.108,6,530.131643447861,1766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6374.143,8,463.379768376004,1350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1800.0,3,724.255206380112,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023.018,4,569.657190597823,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2045.0,3,564.809512533205,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,710.499873271894,1766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950.0,4,470.97516053701,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205.0,4,715.909752301569,3490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2500.0,2,759.448249526482,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093.2,13,560.001304071339,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7100.0,7,486.762771610189,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479.863,2,607.989597234953,1766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4175.0,5,448.197423295434,940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1450.0,2,801.773038590918,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2599.0,4,700.379005651975,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265.0,12,733.997571262025,2720,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1340.0,3,907.387168328258,2720,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6850.0,4,808.598680378738,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2750.0,3,545.96277568126,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444.33,3,747.617372563375,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,3,582.140053072673,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400.0,6,583.308307998232,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950.0,6,679.787623074295,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14395.127,14,737.508923112017,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500.0,1,1031.50232717247,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.0,2,1046.53552255925,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,2,725.806518151264,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410.0,4,649.893039112052,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080.0,9,892.493677396258,2720,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1300.0,2,1068.55132275718,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3147.5,2,896.268787533002,3490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
725.0,1,986.502338528751,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1965.541,3,843.687982926975,2220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1270.0,1,673.537086105024,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850.0,3,1032.49776952789,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.0,3,997.383266684837,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
810.0,1,1031.48328159164,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100.0,2,937.709026530216,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773.5,1,1042.76775311152,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548.655,5,908.112427157033,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2600.0,4,746.149396930332,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875.0,2,1197.6487841621843,3490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,1,1197.6487841621843,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,1,855.010808644035,940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3148.75,3,1168.21177799527,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025.0,2,1016.91818293493,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805.0,1,1197.6487841621843,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
918.16,1,1197.6487841621843,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31926.78,19,888.067709578414,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999.252,3,1118.42021466574,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750.0,2,899.406132579668,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.0,5,932.282526465766,1766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1013.805,1,1197.6487841621843,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300.0,2,1197.6487841621843,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960.0,2,1197.6487841621843,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328.0,1,1197.6487841621843,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761.309,2,1197.6487841621843,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990.0,2,1197.6487841621843,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1499.545,2,1197.6487841621843,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3440.996,4,1197.6487841621843,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750.0,2,1197.6487841621843,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221.479,2,1197.6487841621843,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104.2,4,1197.6487841621843,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096.488,6,979.070214624484,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966.0,3,962.995779540042,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2635.364,6,1197.6487841621843,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2350.0,2,1197.6487841621843,2220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3350.0,4,1197.6487841621843,2220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350.0,2,1197.6487841621843,3490,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
950.0,1,1197.6487841621843,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267.579,8,1197.6487841621843,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299.0,2,1197.6487841621843,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1275.0,3,1197.6487841621843,1766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950.0,2,1197.6487841621843,1766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950.0,5,1062.6258475189,940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7029.083,7,1197.6487841621843,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2250.0,2,319.926927155701,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3375.0,6,264.237873362728,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3749.2,4,434.404267042844,3490,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4345.0,6,352.142636354045,3490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2329.915,2,423.317581586852,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500.0,2,400.982477098111,3490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1830.0,3,414.252187529506,3490,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800.0,1,411.413737401917,3490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8710.0,4,441.662456575866,3490,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17100.0,16,119.479765028421,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2150.0,2,350.360184664963,2720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2600.0,4,263.061950042462,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1390.0,2,492.752802330225,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249.229,3,321.898370870806,2720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1789.012,4,406.723776769517,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2630.0,6,289.795558594912,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2725.0,4,438.76264905294,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4269.795,6,315.108063076267,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21802.081,14,286.468877640204,2220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4686.56,4,580.389920447683,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412.116,1,497.91492968229,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400.0,4,296.58613231631,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2500.0,6,254.173143164236,1766,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1299.933,2,591.533792596113,3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350.0,2,339.658017647108,2220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3450.0,3,357.161775606321,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250.0,2,321.059763124084,2220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1890.0,2,438.76612747667,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3550.0,4,225.159774434319,1350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1200.0,2,545.607497174921,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4325.0,5,349.367295900392,2220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7795.0,6,375.27646899054,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421.92,15,403.90673495348,2720,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1800.0,5,477.173227345492,2720,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4565.0,5,404.478866842639,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350.0,4,292.124842624723,1766,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2760.0,2,330.841855836058,2220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6324.291,11,409.240740904947,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935.403,2,428.918277860919,2720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900.0,1,530.744730037545,3490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2800.0,1,275.296112880441,1766,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2090.0,3,337.599801012089,2220,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3478.064,6,587.358689002386,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10662.24,11,225.47373510455,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3350.0,4,314.650133317223,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600.0,7,198.252671753379,1350,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1300.0,3,544.785707738833,3490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5785.489,9,604.448572217741,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800.0,8,180.676202497406,940,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2081.414,4,607.967799838601,3490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
